,Unnamed: 0,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,datenum,dayofyear,month,year,distance_to_shore
860,860,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.68,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368190793416162,1.1633128289237471e-06,7.569258753551855e-10,2.5075301105854395e-14,1.9438624585895493e-09,0.1411754762651147,0.0027801980437611,0.024714019160237,9.121334059949008e-07,9.952730378340732e-10,2.8097855315432324e-10,2.6899124306092376e-10,2.2026629896885025e-07,4.225320459381111e-07,6.575668689327571e-07,0.9964198713221628,0.9827621358549208,0.7478237432222999,1e-07,1e-07,2011-06-26 17:19:00,5.1072,54.0435,15151.721527777778,177,6,2011,88.37976085132999
861,861,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.64,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368632146574641,1.1622432658770317e-06,7.557685483696485e-10,2.4978354926950137e-14,1.9416785267289582e-09,0.1414017438952295,0.0027823189849502,0.0247154944567511,9.114091842312392e-07,9.931287458177048e-10,2.8049947938722235e-10,2.681078499891318e-10,2.199211718881249e-07,4.225413707624801e-07,6.576397568325604e-07,0.9964180611745478,0.9828062608018524,0.7479750826699001,1e-07,1e-07,2011-06-26 17:20:00,5.111,54.0439,15151.722222222223,177,6,2011,88.30979504697385
862,862,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.42,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371074673542491,1.1563640202317588e-06,7.494291385210738e-10,2.4451196235935216e-14,1.92969979996404e-09,0.1426547252251625,0.0027940236750379,0.024723461309937,9.074239762986644e-07,9.814069808308988e-10,2.778749481471064e-10,2.632976261256106e-10,2.1802832947136126e-07,4.225912662193378e-07,6.580369376660309e-07,0.9964080835060408,0.9830471803079596,0.7488074496316999,1e-07,1e-07,2011-06-26 17:21:00,5.1148,54.0442,15151.722916666668,177,6,2011,88.23050527041543
863,863,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.69,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368101087281027,1.1634801727736577e-06,7.570376519088492e-10,2.5095558091729535e-14,1.944163631700437e-09,0.1410901208003162,0.0027791595133045,0.0247120274578653,9.122082694425964e-07,9.959196887378647e-10,2.8108419691478565e-10,2.6922625979676617e-10,2.203482291482096e-07,4.2237837543582564e-07,6.573244074942677e-07,0.9964203236683684,0.9827509952654152,0.7477620511941,1e-07,1e-07,2011-06-26 17:22:00,5.1186,54.0445,15151.72361111111,177,6,2011,88.15187329669855
864,864,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.63,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368742616201672,1.161975904166103e-06,7.554794432991928e-10,2.4954171514597477e-14,1.94113283185118e-09,0.1414583848643536,0.0027828495648721,0.0247158619952253,9.11228111185956e-07,9.925933025396312e-10,2.8037980171348247e-10,2.678874272925877e-10,2.1983493689503803e-07,4.225436897970526e-07,6.57657946451441e-07,0.9964176084468668,0.982817276534951,0.7480129175318,1e-07,1e-07,2011-06-26 17:23:00,5.1225,54.0449,15151.724305555555,177,6,2011,88.08110004985059
865,865,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.61,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368963713268356,1.1614412157020824e-06,7.549015050184103e-10,2.4905868332809915e-14,1.940041787594865e-09,0.1415717558044624,0.0027839111385744,0.0247165955286931,9.108659440600022e-07,9.915231709559151e-10,2.8014055525489004e-10,2.674470917174669e-10,2.196625230597612e-07,4.225483132651378e-07,6.576942868580789e-07,0.9964167027624616,0.9828392894175014,0.7480885872555999,1e-07,1e-07,2011-06-26 17:24:00,5.1263,54.0452,15151.725,177,6,2011,88.00381858375918
866,866,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.61,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368963713268356,1.1614412157020824e-06,7.549015050184103e-10,2.4905868332809915e-14,1.940041787594865e-09,0.1415717558044624,0.0027839111385744,0.0247165955286931,9.108659440600022e-07,9.915231709559151e-10,2.8014055525489004e-10,2.674470917174669e-10,2.196625230597612e-07,4.225483132651378e-07,6.576942868580789e-07,0.9964167027624616,0.9828392894175014,0.7480885872555999,1e-07,1e-07,2011-06-26 17:25:00,5.1301,54.0455,15151.725694444445,177,6,2011,87.9272001302205
867,867,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.71,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367880815445067,1.1640150009647256e-06,7.576169052469944e-10,2.5144192823655196e-14,1.945256361136116e-09,0.1409772571369831,0.0027781003383445,0.024711285169279,9.12570252502882e-07,9.969938667738775e-10,2.8132401078947244e-10,2.6966933796019827e-10,2.205209388672723e-07,4.2237366405375233e-07,6.572878551614851e-07,0.996421228132053,0.9827288829918972,0.74768640177515,1e-07,1e-07,2011-06-26 17:26:00,5.1339,54.0459,15151.726388888888,177,6,2011,87.86132071881961
868,868,,2,,1,,,1,4,1,1,3,1,auto,34.42,15.61,0.0,0.0,408.8112571428573,10114.139688664214,67.1935829163886,,,27767.53265294416,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368963713268356,1.1614412157020824e-06,7.549015050184103e-10,2.4905868332809915e-14,1.940041787594865e-09,0.1415717558044624,0.0027839111385744,0.0247165955286931,9.108659440600022e-07,9.915231709559151e-10,2.8014055525489004e-10,2.674470917174669e-10,2.196625230597612e-07,4.225483132651378e-07,6.576942868580789e-07,0.9964167027624616,0.9828392894175014,0.7480885872555999,1e-07,1e-07,2011-06-26 17:27:00,5.1377,54.0462,15151.727083333333,177,6,2011,87.78604656687745
869,869,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.74,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367550800322735,1.164817329737506e-06,7.584864661469175e-10,2.521730507493929e-14,1.9468963207622446e-09,0.1408081828582823,0.0027765126074972,0.0247101678846105,9.131131736405004e-07,9.98607027568759e-10,2.8168400410932057e-10,2.7033523785557186e-10,2.207801436490824e-07,4.223665604388835e-07,6.572329296498817e-07,0.9964225842559996,0.982695667929674,0.7475729276467249,1e-07,1e-07,2011-06-26 17:28:00,5.1415,54.0465,15151.727777777778,177,6,2011,87.71144050254563
870,870,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.72,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367770758082937,1.1642824323713331e-06,7.579066680730188e-10,2.5168542203656253e-14,1.945802898918965e-09,0.1409208695667456,0.002777570957227,0.0247109132545282,9.127512333553152e-07,9.975313344400203e-10,2.8144397222370873e-10,2.6989113344735617e-10,2.206073217700901e-07,4.223713010550209e-07,6.57269559592096e-07,0.9964216802495636,0.9827178175277168,0.7476485770656749,1e-07,1e-07,2011-06-26 17:29:00,5.1453,54.0468,15151.728472222223,177,6,2011,87.63750421687351
871,871,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.67,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368321568796362,1.162945390837862e-06,7.564587615120098e-10,2.5047008619760622e-14,1.943071363575422e-09,0.1412031026154238,0.002780219238858,0.0247127676912363,9.118462579939214e-07,9.948465197636374e-10,2.8084452833402656e-10,2.687838645514462e-10,2.201755942288657e-07,4.2238306733514633e-07,6.573609080817787e-07,0.9964194188996937,0.9827730826855812,0.74783770061305,1e-07,1e-07,2011-06-26 17:30:00,5.1492,54.0472,15151.729166666666,177,6,2011,87.57164800080444
872,872,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.72,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367770758082937,1.1642824323713331e-06,7.579066680730188e-10,2.5168542203656253e-14,1.945802898918965e-09,0.1409208695667456,0.002777570957227,0.0247109132545282,9.127512333553152e-07,9.975313344400203e-10,2.8144397222370873e-10,2.6989113344735617e-10,2.206073217700901e-07,4.223713010550209e-07,6.57269559592096e-07,0.9964216802495636,0.9827178175277168,0.7476485770656749,1e-07,1e-07,2011-06-26 17:31:00,5.153,54.0475,15151.729861111111,177,6,2011,87.49908591976086
873,873,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.61,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368984273788046,1.1613413236697848e-06,7.54724266243248e-10,2.4901870436310072e-14,1.939797324707905e-09,0.1415427584297159,0.002783401722605,0.0247149760521001,9.107600543439508e-07,9.91633059219818e-10,2.801263939814474e-10,2.6746076638730304e-10,2.196581384798462e-07,4.223970261899315e-07,6.574700993293656e-07,0.9964167027624616,0.982839196062982,0.7480646488698999,1e-07,1e-07,2011-06-26 17:32:00,5.1568,54.0478,15151.730555555556,177,6,2011,87.42719862159308
874,874,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.48,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370426646349153,1.157867290602216e-06,7.509773714555592e-10,2.4590015655664127e-14,1.932717779296858e-09,0.1422823506241083,0.002790314159946,0.0247196972523859,9.084057529903764e-07,9.847015888275699e-10,2.785749161947672e-10,2.646149807073704e-10,2.1853929714498185e-07,4.224266696985021e-07,6.577050820394908e-07,0.9964108083616776,0.9829816781420494,0.748556370093075,1e-07,1e-07,2011-06-26 17:33:00,5.1606,54.0481,15151.73125,177,6,2011,87.35598775694326
875,875,,2,,1,,,1,4,1,1,3,1,auto,34.4,15.69,0.0,0.0,408.57371428571423,10108.2627916923,67.15453957942383,,,27751.398119153942,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368121589388119,1.163380043846279e-06,7.568598708736068e-10,2.5091524794958223e-14,1.9439184834896863e-09,0.1410612777739317,0.0027786508968094,0.0247104049959147,9.121020173293704e-07,9.960292947156231e-10,2.810699728135843e-10,2.6924000070901113e-10,2.203438214686937e-07,4.222270741472325e-07,6.57100253895618e-07,0.9964203236683684,0.9827509014305744,0.74773820096,1e-07,1e-07,2011-06-26 17:34:00,5.1644,54.0485,15151.731944444444,177,6,2011,87.2956334649641
876,876,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.74,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367550800322735,1.164817329737506e-06,7.584864661469175e-10,2.521730507493929e-14,1.9468963207622446e-09,0.1408081828582823,0.0027765126074972,0.0247101678846105,9.131131736405004e-07,9.98607027568759e-10,2.8168400410932057e-10,2.7033523785557186e-10,2.207801436490824e-07,4.223665604388835e-07,6.572329296498817e-07,0.9964225842559996,0.982695667929674,0.7475729276467249,1e-07,1e-07,2011-06-26 17:35:00,5.1682,54.0488,15151.732638888889,177,6,2011,87.22579303099624
877,877,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.71,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367880815445067,1.1640150009647256e-06,7.576169052469944e-10,2.5144192823655196e-14,1.945256361136116e-09,0.1409772571369831,0.0027781003383445,0.024711285169279,9.12570252502882e-07,9.969938667738775e-10,2.8132401078947244e-10,2.6966933796019827e-10,2.205209388672723e-07,4.2237366405375233e-07,6.572878551614851e-07,0.996421228132053,0.9827288829918972,0.74768640177515,1e-07,1e-07,2011-06-26 17:36:00,5.1721,54.0491,15151.733333333334,177,6,2011,87.15401750195007
878,878,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.67,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368321568796362,1.162945390837862e-06,7.564587615120098e-10,2.5047008619760622e-14,1.943071363575422e-09,0.1412031026154238,0.002780219238858,0.0247127676912363,9.118462579939214e-07,9.948465197636374e-10,2.8084452833402656e-10,2.687838645514462e-10,2.201755942288657e-07,4.2238306733514633e-07,6.573609080817787e-07,0.9964194188996937,0.9827730826855812,0.74783770061305,1e-07,1e-07,2011-06-26 17:37:00,5.1759,54.0494,15151.734027777778,177,6,2011,87.0855582019104
879,879,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.75,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367440899865657,1.1650847956693334e-06,7.587765014379851e-10,2.5241718599538082e-14,1.947443204881653e-09,0.1407518836837442,0.002775983638797,0.0247097944296413,9.132941330476404e-07,9.991452532315334e-10,2.818040745700049e-10,2.705575470261154e-10,2.2086658261994358e-07,4.223641828201105e-07,6.572145952782304e-07,0.9964230361449572,0.9826845837898728,0.74753510293725,1e-07,1e-07,2011-06-26 17:38:00,5.1797,54.0497,15151.734722222222,177,6,2011,87.01778341480806
880,880,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.71,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367880815445067,1.1640150009647256e-06,7.576169052469944e-10,2.5144192823655196e-14,1.945256361136116e-09,0.1409772571369831,0.0027781003383445,0.024711285169279,9.12570252502882e-07,9.969938667738775e-10,2.8132401078947244e-10,2.6966933796019827e-10,2.205209388672723e-07,4.2237366405375233e-07,6.572878551614851e-07,0.996421228132053,0.9827288829918972,0.74768640177515,1e-07,1e-07,2011-06-26 17:39:00,5.1835,54.05,15151.735416666666,177,6,2011,86.95069472597666
881,881,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.72,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367770758082937,1.1642824323713331e-06,7.579066680730188e-10,2.5168542203656253e-14,1.945802898918965e-09,0.1409208695667456,0.002777570957227,0.0247109132545282,9.127512333553152e-07,9.975313344400203e-10,2.8144397222370873e-10,2.6989113344735617e-10,2.206073217700901e-07,4.223713010550209e-07,6.57269559592096e-07,0.9964216802495636,0.9827178175277168,0.7476485770656749,1e-07,1e-07,2011-06-26 17:40:00,5.1873,54.0503,15151.736111111111,177,6,2011,86.88429370941184
882,882,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.67,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368321568796362,1.162945390837862e-06,7.564587615120098e-10,2.5047008619760622e-14,1.943071363575422e-09,0.1412031026154238,0.002780219238858,0.0247127676912363,9.118462579939214e-07,9.948465197636374e-10,2.8084452833402656e-10,2.687838645514462e-10,2.201755942288657e-07,4.2238306733514633e-07,6.573609080817787e-07,0.9964194188996937,0.9827730826855812,0.74783770061305,1e-07,1e-07,2011-06-26 17:41:00,5.1911,54.0506,15151.736805555556,177,6,2011,86.81858192761193
883,883,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.65,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368542260227857,1.162410655268088e-06,7.558802338838362e-10,2.499854427493013e-14,1.941979556524766e-09,0.1413162027280192,0.0027812795153575,0.0247135058685953,9.114842182594934e-07,9.937743590517484e-10,2.8060500500982004e-10,2.6834215122989777e-10,2.2000303413033066e-07,4.223877397570321e-07,6.573973569197073e-07,0.996418513825902,0.9827951452761056,0.7479133500320001,1e-07,1e-07,2011-06-26 17:42:00,5.1949,54.0509,15151.7375,177,6,2011,86.75356093139895
884,884,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.64,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368652684736246,1.1621433049050806e-06,7.555911060540706e-10,2.497434398373583e-14,1.941433825829318e-09,0.1413727971915025,0.0027818098603222,0.0247138741860222,9.113031878171467e-07,9.93238656544509e-10,2.804852978072394e-10,2.6812154998014526e-10,2.199167821454427e-07,4.223900686656242e-07,6.574155619311956e-07,0.9964180611745478,0.9828061672676568,0.747951174741475,1e-07,1e-07,2011-06-26 17:43:00,5.1987,54.0512,15151.738194444444,177,6,2011,86.68923225976089
885,885,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.38,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371542260493362,1.155196319136663e-06,7.48105529697634e-10,2.4352540645181237e-14,1.927285170384592e-09,0.1428547067399052,0.0027956473506729,0.0247232696290944,9.065939653141572e-07,9.793984699048622e-10,2.773856381610011e-10,2.6244526469626813e-10,2.176808064563813e-07,4.224489138097485e-07,6.57884349056894e-07,0.9964062654023174,0.9830905719995032,0.748934617187825,1e-07,1e-07,2011-06-26 17:44:00,5.2025,54.0515,15151.738888888889,177,6,2011,86.62559743967721
886,886,,2,,1,,,1,4,1,1,3,1,auto,34.4,15.65,0.0,0.0,408.57371428571423,10108.2627916923,67.15453957942383,,,27751.398119153942,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368562792087271,1.162310618329019e-06,7.55702724618821e-10,2.4994528453247822e-14,1.941734726172233e-09,0.1412872924321156,0.0027807705108789,0.0247118844643689,9.11378108539846e-07,9.938839363017272e-10,2.805908080431209e-10,2.6835585831326107e-10,2.199986333558352e-07,4.22236458474089e-07,6.571732130675536e-07,0.996418513825902,0.9827950516814414,0.7478894592,1e-07,1e-07,2011-06-26 17:45:00,5.2063,54.0518,15151.739583333334,177,6,2011,86.56265798595801
887,887,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.58,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369316336753834,1.1605394475056069e-06,7.538582414973794e-10,2.4829587530875825e-14,1.9381618594175067e-09,0.1417129868238601,0.0027849948268983,0.024716073286786,9.10216857920795e-07,9.90029725096143e-10,2.797678167302356e-10,2.6680151042965835e-10,2.193996633028143e-07,4.224039399261469e-07,6.575245202616054e-07,0.9964153436630075,0.9828721691514118,0.748178122998325,1e-07,1e-07,2011-06-26 17:46:00,5.2101,54.0522,15151.740277777777,177,6,2011,86.51074205691044
888,888,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.63,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368763161812612,1.1618759661751362e-06,7.553020688517567e-10,2.4950164924600503e-14,1.940888210313987e-09,0.1414294212840886,0.0027823403431556,0.0247142419891482,9.11122150341906e-07,9.927032058032898e-10,2.8036562690477086e-10,2.679011188390672e-10,2.1983054887365178e-07,4.2239239270683386e-07,6.574337540036779e-07,0.9964176084468668,0.982817183060681,0.74798899945095,1e-07,1e-07,2011-06-26 17:47:00,5.2139,54.0525,15151.740972222222,177,6,2011,86.44920970386244
889,889,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.62,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368873691486646,1.1616086390921012e-06,7.550131222553366e-10,2.4926007080972565e-14,1.9403427099502193e-09,0.1414860750240632,0.0027828709639018,0.0247146092778739,9.109411058465516e-07,9.921680067283132e-10,2.8024599229773637e-10,2.6768085768272797e-10,2.197443343175861e-07,4.2239471188140205e-07,6.574519331366007e-07,0.9964171556428436,0.9828281926581368,0.748026824160425,1e-07,1e-07,2011-06-26 17:48:00,5.2177,54.0528,15151.741666666667,177,6,2011,86.38837711822536
890,890,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.53,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369870830355852,1.1592032217382305e-06,7.524166765960863e-10,2.470953846053617e-14,1.935438383631769e-09,0.1419972958381554,0.0027876527639846,0.0247178917120002,9.093113916018404e-07,9.873625235849026e-10,2.7917091335579104e-10,2.65706136186707e-10,2.1896924595159278e-07,4.224153655620765e-07,6.576149629625514e-07,0.9964130769686048,0.9829270007222964,0.7483672465457001,1e-07,1e-07,2011-06-26 17:49:00,5.2215,54.0531,15151.742361111112,177,6,2011,86.32824576385433
891,891,,2,,1,,,1,4,1,1,3,1,auto,34.4,15.55,0.0,0.0,408.57371428571423,10108.2627916923,67.15453957942383,,,27751.398119153942,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369669480912657,1.1596378697410055e-06,7.528161999014751e-10,2.4753522385778872e-14,1.9362833917053915e-09,0.1418544034337063,0.002786079198191,0.0247155471316943,9.095678448769633e-07,9.885381551917412e-10,2.7939543662680486e-10,2.6615740157183537e-10,2.1913697314673683e-07,4.22259578664075e-07,6.573547055036163e-07,0.996413983875758,0.9829049936161288,0.7482676047999999,1e-07,1e-07,2011-06-26 17:50:00,5.2253,54.0534,15151.743055555555,177,6,2011,86.26881709160202
892,892,,2,,1,,,1,4,1,1,3,1,auto,34.41,15.4,0.0,0.0,408.6924857142857,10111.201240178256,67.17406124790622,,,27759.46538604905,0.0,0.0,83.14462618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371318711859075,1.1557304179313313e-06,7.48679176818881e-10,2.4399868683306394e-14,1.928370775869546e-09,0.1427399952435126,0.0027945796017814,0.0247225592856213,9.069563768521958e-07,9.80457097065132e-10,2.7762320419367646e-10,2.628778686772143e-10,2.178523544331041e-07,4.224445038080149e-07,6.57848599259546e-07,0.9964071746075936,0.9830688422975936,0.7488589677688751,1e-07,1e-07,2011-06-26 17:51:00,5.229,54.0537,15151.74375,177,6,2011,86.21244876740697
