,Unnamed: 0,Unnamed: 0.1,dataset,level_1,datetime,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,longitude,latitude,total_nitrate,pH_total_spectro_out,distance_to_shore,datenum,dayofyear,month,year,oxygen umol/kg,aou,%_aou_from_oxygen,oxygen_saturation,chlorophyll,calcium umol/kg,calcium_corrected
204,204,204,RWSomean,171,1989-08-31,8.256521739130434,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.721739130434784,18.64782608695652,0.0,0.0269130434782608,388.6407701863354,9615.11448057081,63.87829434716175,0.0254285714285714,0.0514782608695652,26397.50028371494,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.256521739130434,,,,,,,,,,,,,,,,,8.130648770086777,8.121795090695684,8.21571494909977,8.256521739130434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0341002414736466,9.154339762328504e-07,6.085906588797014e-10,2.4251279429043464e-14,1.544439330539578e-09,0.1221164731617631,0.0025490770436199,0.0181609862874366,7.056730679353002e-07,8.777221128865902e-10,2.3585891436904403e-10,2.592322667700409e-10,1.8377508244937522e-07,3.963382858358744e-07,6.147705288808063e-07,0.996550471401217,0.9791418647824912,0.7333115330548913,1e-07,1e-07,3.901519944198185,52.54643471760748,0.0669999999999999,,46.454627367811725,7182.0,243,8,1989,237.91565308388587,-3.653898934119614,-1.5828300124512529,234.58158633967625,6.478260869565218,,
205,205,205,RWSomean,172,1989-09-30,8.131818181818181,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.70454545454545,18.013636363636365,0.0,0.0441363636363636,388.4365584415584,9610.062207482306,63.84472942309123,0.0313333333333333,0.082590909090909,26383.62968648424,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.131818181818181,,,,,,,,,,,,,,,,,8.007201129655842,7.998415279171005,8.090402092437976,8.131818181818181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0347223807793025,9.05367116884694e-07,5.958052455276147e-10,2.2888901410665276e-14,1.521862095278817e-09,0.1249913554540069,0.002578225536128,0.0182377163414636,6.994623959198143e-07,8.514166138943086e-10,2.3040170502380468e-10,2.4676340632739596e-10,1.799739742974807e-07,3.963765470647792e-07,6.157859191900437e-07,0.9965231484657155,0.9799671971838066,0.7355441402681477,1.0000000000000001e-07,1.0000000000000001e-07,3.883354343835143,52.55757124127665,0.0964545454545454,,47.872225151014575,7212.0,273,9,1989,221.0299281524348,16.081385942937953,6.795857700671787,237.40086166349383,4.05,,
206,206,206,RWSomean,173,1989-10-31,8.19047619047619,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.87954545454546,14.931818181818182,0.0,0.0315,390.5150584415585,9661.485055986555,64.18635862153307,0.0322272727272727,0.0964545454545454,26524.80685714853,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.19047619047619,,,,,,,,,,,,,,,,,8.072594264383927,8.064124149349079,8.147102072036256,8.19047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0380006739330134,8.585201172216208e-07,5.402503783915194e-10,1.735377650999237e-14,1.4211424043744e-09,0.1413566575716357,0.0027417621750308,0.0186420405633683,6.709465400864135e-07,7.349489605831381e-10,2.0557524423985668e-10,1.9447639362610496e-10,1.6226296973079048e-07,3.999851695521248e-07,6.254902260071889e-07,0.9963855924200972,0.983540347740572,0.7470400046078125,1.0000000000000001e-07,1.0000000000000001e-07,3.883354343835143,52.55757124127665,0.1639090909090909,,47.872225151014575,7243.0,304,10,1989,238.6530751733792,13.320932623348607,5.292826579909553,251.7109592460485,4.154545454545455,,
207,207,207,RWSomean,174,1989-11-30,8.23157894736842,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.42,10.68,0.0,0.0296999999999999,396.9341142857143,9820.294840068507,65.24141606814955,0.0386,0.16355,26960.805963433864,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.23157894736842,,,,,,,,,,,,,,,,,8.122808264124183,8.114741387889234,8.186932874828202,8.23157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0433613764637665,7.951842383426595e-07,4.741944103536261e-10,1.1792969049304264e-14,1.294935073939566e-09,0.1702701340996368,0.0030086213472924,0.0191962170627909,6.310130274012362e-07,5.934987971442635e-10,1.7470596120416368e-10,1.3943095211377532e-10,1.393853548501624e-07,4.086682240527356e-07,6.436754384240159e-07,0.9961831524086576,0.9875213818251962,0.7639812472346874,1e-07,1e-07,3.843948529480473,52.58287970757942,0.23165,,51.04357254871292,7273.0,334,11,1989,259.6132353662196,14.101399594195447,5.146914339982501,273.94129200562105,1.825,,
208,208,208,RWSomean,175,1989-12-31,8.18,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,32.134,8.66,0.0,0.0513,381.6601085714286,9442.41036477443,62.73092950131411,0.0635,0.2153999999999999,25923.35544072364,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.18,,,,,,,,,,,,,,,,,8.072823626219714,8.065105103969668,8.131266351423086,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0466946504426748,7.490252211866489e-07,4.25811347338533e-10,9.423480806235884e-15,1.205040693431067e-09,0.1799456708338491,0.0030557944112385,0.0191291938865806,5.961263121185939e-07,5.38295946363298e-10,1.5872657278909922e-10,1.1848651660256491e-10,1.2771362331297805e-07,3.9016058410765254e-07,6.183518264861981e-07,0.9960822913799277,0.989117198918288,0.7675530661959249,1e-07,1e-07,4.137518626749506,52.357431089656345,0.4266,,23.66678085686376,7304.0,365,12,1989,274.1186420564151,14.79822644416962,5.078349048969878,288.9168685005848,1.81,,
209,209,209,RWSomean,176,1990-01-31,8.245454545454546,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.392272727272726,7.895454545454545,0.0,0.0496818181818181,396.6047935064936,9812.14732381199,65.18728780553928,0.0393333333333333,0.2760909090909091,26938.437632497444,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.245454545454546,,,,,,,,,,,,,,,,,8.141962263681618,8.134226146978632,8.19919437976907,8.245454545454546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476004921393908,7.492780537074891e-07,4.2961860555063454e-10,8.977751064448402e-15,1.2077458300308184e-09,0.1913112303601413,0.003177102252418,0.0194463861584775,5.996965867671812e-07,5.144296206695294e-10,1.5558404161849144e-10,1.1127576952710007e-10,1.249504364750421e-07,4.0828755522968133e-07,6.460280623769637e-07,0.9960428506705866,0.9896658642756128,0.7740618304419489,1.0000000000000001e-07,1.0000000000000001e-07,3.883354343835143,52.55757124127665,0.3223636363636364,,47.872225151014575,7335.0,31,1,1990,275.04704229774046,18.349613102036194,6.297928124212486,291.34458785242765,0.8210526315789474,,
210,210,210,RWSomean,177,1990-02-28,8.233333333333334,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,31.316666666666663,6.966666666666666,0.0,0.1006666666666666,371.9525238095238,9202.241175188872,61.13535846402005,0.0583333333333333,0.531,25263.990826497225,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.233333333333334,,,,,,,,,,,,,,,,,8.12794313399275,8.120483808006675,8.182145760455619,8.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0496878908349498,7.1308934121945e-07,3.905438540507251e-10,7.796517116594842e-15,1.1371590737566631e-09,0.1900249516615163,0.0031138432429114,0.0191084992397355,5.692567662922697e-07,4.946583573913015e-10,1.4640375654390447e-10,1.0323694712074e-10,1.1850509766225579e-07,3.784161604748685e-07,6.025174128896115e-07,0.9959949322204515,0.9903111953814978,0.7711818717364584,1e-07,1e-07,4.301163152185115,52.30143119688585,0.7083333333333334,,11.287611454501056,7363.0,59,2,1990,293.05597398622194,9.946990345838998,3.2825868944748704,301.8713030139709,,,
211,211,211,RWSomean,178,1990-03-31,8.076190476190476,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.62285714285714,8.357142857142858,0.0,0.026,399.3434775510204,9879.903366497923,65.63742705736375,0.0285714285714285,0.2113809523809524,27124.456234734524,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.076190476190476,,,,,,,,,,,,,,,,,7.972282438047183,7.964475921335027,8.030592410031746,8.076190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0467454680106957,7.589936609384332e-07,4.3885566437423807e-10,9.377568012164616e-15,1.225848812334735e-09,0.1887653107605149,0.0031623183118946,0.0194546712370245,6.068372042005712e-07,5.253702182546966e-10,1.58839339642546e-10,1.1521363048557227e-10,1.274042139076474e-07,4.1160977582670653e-07,6.505878756428312e-07,0.996066965267024,0.989354538805594,0.7732096087487262,1e-07,1e-07,3.863458686294668,52.569768386247645,0.3272857142857143,,49.448439559271456,7394.0,90,3,1990,291.9966775141758,-4.836959992868731,-1.6889740968450484,287.65128209436455,,,
212,212,212,RWSomean,179,1990-04-30,8.347619047619048,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.62590909090909,8.963636363636365,0.0,0.014590909090909,399.379725974026,9880.800165711167,65.64338496917331,0.0102272727272727,0.0474090909090909,27126.918322683032,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.347619047619048,,,,,,,,,,,,,,,,,8.24245717885752,8.234589627700032,8.302136771251304,8.347619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0457931721289506,7.690404360237601e-07,4.4832929886881736e-10,9.95148012586309e-15,1.2446462182841143e-09,0.1839173450646769,0.0031246130653882,0.0194025200010982,6.138166749249249e-07,5.426499803526911e-10,1.6293237234156728e-10,1.2101227421837352e-10,1.3051758657043964e-07,4.116160622662583e-07,6.499563198237029e-07,0.9960978809826077,0.988907450112054,0.770973429137267,1.0000000000000001e-07,1.0000000000000001e-07,3.883354343835143,52.55757124127665,0.1619545454545454,,47.872225151014575,7424.0,120,4,1990,319.83339909055746,-36.30289073272347,-12.81724306099944,283.7676730389237,13.521052631578948,,
213,213,213,RWSomean,180,1990-05-31,8.443478260869565,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.22818181818182,12.58695652173913,0.0,0.0619130434782608,394.6558623376623,9763.93005547424,64.86695497271461,0.013391304347826,0.0479565217391304,26806.061116627803,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.443478260869565,,,,,,,,,,,,,,,,,8.32339933484331,8.315150336392428,8.39205953899504,8.436363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0407395035201282,8.246717381347267e-07,5.037874628735355e-10,1.4056811928198232e-14,1.3523466703209544e-09,0.1566680629581568,0.0028870842563292,0.0189623329392455,6.498300038102321e-07,6.534250211247726e-10,1.8839015365708326e-10,1.62354469776114e-10,1.496301998231088e-07,4.056668954814378e-07,6.370044383811664e-07,0.9962759019259372,0.9858309019692558,0.7564995957526705,1e-07,1e-07,3.901519944198185,52.54643471760748,0.0913478260869565,,46.454627367811725,7455.0,151,5,1990,274.9420043142328,-7.87222249647252,-2.930885604142292,263.12751461026954,1.631578947368421,,
214,214,214,RWSomean,181,1990-06-30,8.257142857142856,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.75714285714286,14.342857142857143,0.0,0.0154285714285714,400.9384081632653,9919.362531880774,65.89957517698443,0.0077142857142857,0.0442857142857142,27232.788104468764,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.257142857142856,,,,,,,,,,,,,,,,,8.14147087587867,8.132988264973953,8.215136137753111,8.257142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0384905154489314,8.584565386615118e-07,5.422497639516749e-10,1.6688239717149442e-14,1.42160685897834e-09,0.1473599054091132,0.0028188728709729,0.0188793256926631,6.741516149726289e-07,7.11120347456321e-10,2.0247993678133312e-10,1.8536799573354918e-10,1.5973547294742624e-07,4.131265726327122e-07,6.457235257957458e-07,0.9963585608636476,0.9841686467875118,0.7513752816597856,1e-07,1e-07,4.362552188109706,53.5874256875437,0.0611428571428571,,73.55822983145552,7485.0,181,6,1990,252.54858389482084,0.4759862209785031,0.2048418030022886,253.10656943962485,1.64,,
215,215,215,RWSomean,182,1990-07-31,8.295652173913044,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.052608695652175,16.708695652173912,0.0,0.0287391304347826,392.5705552795032,9712.338797867042,64.5242069434704,0.016,0.0337391304347826,26664.42159272248,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.295652173913044,,,,,,,,,,,,,,,,,8.17420436051918,8.165527955235914,8.253879755251386,8.295652173913044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360046243075542,8.884551612067227e-07,5.758191343281102e-10,2.048822877282884e-14,1.4849541818836935e-09,0.1325901303460739,0.0026609069248976,0.0184638146524154,6.902484734493121e-07,7.987155131891882e-10,2.2017838541473926e-10,2.2345776779006575e-10,1.7263938624787798e-07,4.0208334657986025e-07,6.261754483242799e-07,0.996465570061199,0.98154046078124,0.7411358993443858,1e-07,1e-07,3.901519944198185,52.54643471760748,0.0811739130434782,,46.454627367811725,7516.0,212,7,1990,250.7789556976033,-8.134117841222086,-3.3671974262287803,242.81564711635824,4.68235294117647,,
216,216,216,RWSomean,183,1990-08-31,8.354545454545455,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.40954545454545,18.2,0.0,0.0244545454545454,396.8099441558442,9817.22282574228,65.22100705109978,0.0197727272727272,0.078,26952.37200258899,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.354545454545455,,,,,,,,,,,,,,,,,8.230473774787344,8.221609158088853,8.314849387333474,8.354545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344109297919427,9.16144747609342e-07,6.109930303911667e-10,2.3627595003378464e-14,1.5459913658770335e-09,0.1258321903725465,0.002603785355487,0.0183485177481071,7.093595062275683e-07,8.585681599406385e-10,2.3341467536487145e-10,2.5026944433901684e-10,1.818110845975373e-07,4.067871115881352e-07,6.307334796209361e-07,0.9965310965735802,0.9797248069930156,0.7363422323171533,1.0000000000000001e-07,1.0000000000000001e-07,3.883354343835143,52.55757124127665,0.0279090909090909,,47.872225151014575,7547.0,243,8,1990,230.7882956524962,4.502558397008784,1.8838686050223223,235.46566292644383,4.410526315789474,,
217,217,217,RWSomean,184,1990-09-30,8.233333333333333,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,31.85,17.400000000000002,0.0,0.0933333333333333,378.287,9358.958427773248,62.17651411641421,0.0593333333333333,0.159,25694.24506090271,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.233333333333333,,,,,,,,,,,,,,,,,8.108724420976882,8.100073095301923,8.189598108688832,8.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0355542367810316,8.864058201864238e-07,5.709666399643896e-10,2.1449118119539763e-14,1.48059970020604e-09,0.1258448167505313,0.0025657706071095,0.0181494641451447,6.841800256658733e-07,8.320434504427713e-10,2.2381816969969668e-10,2.3665216679370573e-10,1.756108567378763e-07,3.838038716138509e-07,5.981517005181682e-07,0.9964957966572672,0.9806719201231832,0.7357766254430417,1e-07,1e-07,4.301163152185115,52.30143119688585,0.128,,11.287611454501056,7577.0,273,9,1990,229.3216362514453,12.418094100259376,5.067970042834795,241.7397303517047,,,
218,218,218,RWSomean,185,1990-10-31,8.447619047619048,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.92190476190476,14.04285714285714,0.0,0.0486666666666666,402.8953088435375,9967.776968839877,66.22121790531335,0.0317619047619047,0.1159523809523809,27365.705930454744,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.447619047619048,,,,,,,,,,,,,,,,,8.33279290132081,8.324329617426711,8.405760757126236,8.447619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038818379495741,8.553729119827831e-07,5.393489807164472e-10,1.62994493767141e-14,1.4155133712284235e-09,0.1496160218118874,0.0028436182890065,0.0189440109775881,6.727371383120979e-07,6.999855053033992e-10,2.004585121334088e-10,1.8110001674647638e-10,1.5820261605513606e-07,4.156449360440986e-07,6.498343438671674e-07,0.9963445806563396,0.9844703904117212,0.7528702856657619,1e-07,1e-07,3.863458686294668,52.569768386247645,0.1261428571428571,,49.448439559271456,7608.0,304,10,1990,242.80038136090525,11.555058636664572,4.528720617504542,254.377663754723,1.973684210526316,,
219,219,219,RWSomean,186,1990-11-30,8.185714285714285,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.745652173913044,11.108695652173912,0.0,0.0455217391304347,400.8019316770187,9915.986053806848,65.87714344611958,0.0416521739130434,0.2076521739130434,27223.518263626564,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.185714285714285,,,,,,,,,,,,,,,,,8.076751812522335,8.068622825461258,8.141866604763594,8.185714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0426539656233514,8.05633630948632e-07,4.857659364007684e-10,1.2333662073782634e-14,1.3157136095748167e-09,0.1681844374751293,0.0030001740852453,0.0192179508566918,6.390550023197006e-07,6.042051011709905e-10,1.7823187697583778e-10,1.4379168389680766e-10,1.4191356429308178e-07,4.135094591909985e-07,6.503949791336962e-07,0.9962045725355754,0.9871861097100966,0.7632799487190923,1e-07,1e-07,3.901519944198185,52.54643471760748,0.2034782608695652,,46.454627367811725,7638.0,334,11,1990,250.8815294468937,19.926573969846675,7.3444325117759615,270.7401252832937,1.3210526315789477,,
220,220,220,RWSomean,187,1990-12-31,8.604761904761904,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.82157894736842,7.776190476190477,0.0,0.0426315789473684,401.7037248120301,9938.296745057203,66.02536517615292,0.0324736842105263,0.2565263157894736,27284.77041822142,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.604761904761904,,,,,,,,,,,,,,,,,8.555433898212684,8.547677503711215,8.612538310223588,8.657894736842104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0477109078460576,7.51351301698643e-07,4.3260944646054317e-10,8.93220718769163e-15,1.2122524565518732e-09,0.1943167265079497,0.0032113781528457,0.0195447372545982,6.022728001907774e-07,5.100288138094794e-10,1.553202402716473e-10,1.0999701306902398e-10,1.246350748245757e-07,4.14410344011818e-07,6.552453326454039e-07,0.9960366342599482,0.98976217002774,0.7758618669474407,1e-07,1e-07,3.863458686294668,52.569768386247645,0.2422105263157895,,49.448439559271456,7669.0,365,12,1990,285.8134356072701,5.742641585530568,1.9392814227786803,291.35094355578764,0.8052631578947369,,
221,221,221,RWSomean,188,1991-01-31,8.086363636363636,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.532272727272726,6.209090909090909,0.0,0.0310869565217391,398.2675935064936,9853.28560261539,65.46059116429275,0.0323043478260869,0.3195652173913043,27051.379369028888,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.086363636363636,,,,,,,,,,,,,,,,,7.986446029998282,7.978890549219812,8.039836636993426,8.086363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0504118798814006,7.227682579020743e-07,4.055567179987025e-10,7.583740477436847e-15,1.159068288136511e-09,0.2068147266137252,0.0032964206022379,0.0196124543108525,5.814342161245945e-07,4.701672807752555e-10,1.4485641319223788e-10,9.684857098483719e-11,1.166945941985183e-07,4.101161093943253e-07,6.50332839610081e-07,0.9959545815290954,0.990801838794259,0.7807904814476988,1e-07,1e-07,3.901519944198185,52.54643471760748,0.355391304347826,,46.454627367811725,7700.0,31,1,1991,295.831009744052,7.730565040983109,2.538890869119562,302.4592883071075,1.7017391304347826,,
222,222,222,RWSomean,189,1991-02-28,8.08,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.3755,4.69,0.0,0.0292499999999999,396.40558142857145,9807.218744306,65.1545446434029,0.03315,0.2909,26924.906625750657,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.08,,,,,,,,,,,,,,,,,7.982676151118312,7.975306370315421,8.032759992065905,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0533046349213079,6.963844589799992e-07,3.8227371337887776e-10,6.501743382873838e-15,1.1114088768457446e-09,0.2203160714748398,0.0033900640587263,0.0196919687972019,5.625278550292287e-07,4.3471148918065854e-10,1.3538894484246734e-10,8.556694082092528e-11,1.09372645672319e-07,4.076225439365396e-07,6.478091864896404e-07,0.9958724805346166,0.9917155007958198,0.7857954400635186,1e-07,1e-07,3.841573463000145,52.58318524571573,0.36355,,51.208101301019774,7728.0,59,2,1991,304.9131080258188,9.38771194103374,2.952344698116924,314.04135405315503,1.235,,
223,223,223,RWSomean,190,1991-03-31,8.0,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.33952380952381,5.4523809523809526,0.0,0.0248095238095238,395.97828707483,9796.647326062472,65.08431311702935,0.0291428571428571,0.1888095238095238,26895.88367270661,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,7.901271069399426,7.893820948051495,7.952818215137953,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518196967767579,7.081413073290741e-07,3.92042216091099e-10,6.974085189564805e-15,1.132196967342174e-09,0.2134135650371478,0.0033372132037751,0.0196282280547243,5.703333055669566e-07,4.5050254403538205e-10,1.3979247346923812e-10,9.098080724656031e-11,1.128299480198337e-07,4.073223498080065e-07,6.468782182032869e-07,0.9959141641785778,0.9912748473425128,0.7831442763002678,1e-07,1e-07,3.863458686294668,52.569768386247645,0.4114761904761905,,49.448439559271456,7759.0,90,3,1991,311.36816049805617,-3.192448623319322,-1.045816235380787,308.2284408057397,2.7504761904761903,,
224,224,224,RWSomean,191,1991-04-30,8.295833333333333,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.623333333333335,7.8,0.0,0.0098333333333333,399.3491333333334,9880.0432926163,65.63835666062482,0.0132916666666666,0.0482916666666666,27124.84039030096,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.295833333333333,,,,,,,,,,,,,,,,,8.19301019884214,8.185265793323433,8.250049875673506,8.295833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476585556742609,7.498417593981741e-07,4.3015351156685847e-10,8.886725142789731e-15,1.208718084469235e-09,0.1934626785126607,0.0031984355116056,0.0195035606245096,6.005659929538634e-07,5.113884608373401e-10,1.5518092571113778e-10,1.1025807717890363e-10,1.2462134981853805e-07,4.114820900991306e-07,6.50896232803796e-07,0.9960380835043622,0.9897420600833264,0.7752566737814063,1e-07,1e-07,4.08146993253389,52.68071190467011,0.2402083333333333,,37.78575452148687,7789.0,120,4,1991,321.0052113369416,-30.01261498019923,-10.363339947270996,291.3221609747061,10.985,,
225,225,225,RWSomean,192,1991-05-31,8.6875,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.216875,9.91875,0.0,0.0054705882352941,394.5215696428572,9760.607605197503,64.84488217710098,0.0053529411764705,0.0447058823529411,26796.93960462709,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.6875,,,,,,,,,,,,,,,,,8.579854880933576,8.571906317235278,8.641698692331452,8.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0444630580760759,7.80419513376179e-07,4.5833273455001286e-10,1.0835877250564307e-14,1.2656938434797515e-09,0.1752304458500351,0.0030435185253682,0.0192318105526911,6.202725384435611e-07,5.705425143864022e-10,1.6885623236749142e-10,1.3086395951039504e-10,1.3510727479504914e-07,4.057172212720962e-07,6.40224851499359e-07,0.9961458458101818,0.9881627234208578,0.7663482388326015,1e-07,1e-07,3.735191561880908,52.10337940523837,0.0185882352941176,,23.141614051549944,7820.0,151,5,1991,312.2677600019681,-33.57620310485021,-12.00768571838064,278.6915568971179,16.235,,
226,226,226,RWSomean,193,1991-06-30,8.379999999999999,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.1415,12.39,0.0,0.03405,393.62633,9738.459049734603,64.69773760091496,0.0087499999999999,0.03025,26736.13258040525,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.379999999999999,,,,,,,,,,,,,,,,,8.267302902140838,8.259084256714623,8.33540979645548,8.379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0410585720289463,8.20218821869679e-07,4.986529381694154e-10,1.3732183912190387e-14,1.3431668552052986e-09,0.1575965734817286,0.0028945005616588,0.0189730921699726,6.469374819412143e-07,6.481201687830265e-10,1.8655193275374238e-10,1.593029930668575e-10,1.4831615276467777e-07,4.042985959318678e-07,6.351695239193176e-07,0.9962665883704582,0.9860515911256806,0.7570024374129938,1e-07,1e-07,4.039265623914576,52.37973647578203,0.04135,,30.51828773217589,7850.0,181,6,1991,249.7837131031368,14.77904420636809,5.582304666957402,264.5627573095049,4.16842105263158,,
227,227,227,RWSomean,194,1991-07-31,8.220833333333333,3.0,,,,,1.0,4.0,1.0,1.0,3.0,4.0,33.19625,16.8375,0.0,0.0218333333333333,394.27660357142855,9754.547055195218,64.80461873585605,0.016,0.0343333333333333,26780.300866655936,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,8.220833333333333,,,,,,,,,,,,,,,,,8.099262023632056,8.090558779084272,8.179502107581534,8.220833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0358347221525922,8.923077892970733e-07,5.808382868369156e-10,2.0792699804036212e-14,1.4933012256638712e-09,0.1320315825816253,0.0026602434194607,0.0184769989004386,6.935726181523879e-07,8.044532596445786e-10,2.2154158319070376e-10,2.2532022300636907e-10,1.7355310215315662e-07,4.0414366886221843e-07,6.28931175120125e-07,0.99647146658167,0.9814057927044448,0.7408626840049845,1e-07,1e-07,4.08146993253389,52.68071190467011,0.0624583333333333,,37.78575452148687,7881.0,212,7,1991,241.26768124812384,0.7626801372045245,0.363751439943504,241.97548757227923,4.180833333333333,,
